time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
77040,286.9,200.1,310.9,255.1,0.96601,1.793435,0.465027,3.317813,0.166445,0.630809
77040,978.5,265.1,1016.5,329.9,0.96599,1.605385,0.398711,3.587753,0.326576,0.725915
77040,441.0,382.6,485.0,457.1,0.95922,1.387470,0.729895,3.720472,0.469435,1.714597
77040,749.3,99.7,767.2,140.5,0.91185,1.377470,0.202059,1.695178,0.231190,0.373453
77040,771.4,195.2,793.5,247.3,0.91104,0.452043,0.280952,0.964923,0.333734,3.588022
77040,707.3,299.0,737.7,349.0,0.91086,1.532868,0.449360,3.669195,0.236020,0.660972
77040,84.6,116.4,107.0,161.1,0.88928,2.448715,0.107772,0.196727,0.125353,0.078717
77040,1129.5,574.3,1165.1,661.5,0.86498,4.420791,0.472385,1.643708,0.280413,0.945959
77040,837.9,413.5,905.5,473.0,0.86180,3.124989,0.381299,1.217257,0.243609,1.055056
77040,680.4,57.1,697.7,96.5,0.84926,2.712382,0.110290,0.131344,0.108036,0.047418
77040,580.8,64.4,601.7,107.1,0.79373,1.442775,0.202283,2.479834,0.290804,0.559288
77040,559.2,92.7,582.3,133.8,0.78209,1.875257,0.057131,0.054849,0.002400,0.000000
77040,884.0,183.9,903.8,221.9,0.77390,1.317589,0.200224,2.723395,0.272743,0.583305
77040,949.9,222.6,969.5,250.4,0.73502,2.399815,0.333569,0.770852,0.286419,0.437214
77040,944.7,234.3,965.4,266.4,0.65844,2.044291,0.238365,0.254381,0.031801,0.033339
77040,876.1,184.4,904.0,241.3,0.46722,1.616892,0.218654,2.965879,0.289963,0.610658
77080,66.9,589.7,124.6,688.9,0.99557,3.393540,0.266996,1.340523,0.287726,0.816484
77080,1107.2,409.6,1150.6,489.5,0.98767,1.534960,0.409199,2.538004,0.381990,0.917595
77080,276.4,360.0,319.3,440.8,0.98278,3.976856,0.472811,1.143405,0.220654,0.663834
77080,276.5,199.5,302.1,257.3,0.98236,1.879662,0.558610,3.122400,0.207020,0.757117
77080,1121.3,572.9,1153.3,658.1,0.98054,4.122526,0.530808,1.410447,0.366902,1.135778
77080,432.1,381.8,480.2,458.9,0.97979,1.447377,0.754214,3.884094,0.582613,1.666527
77080,528.4,292.5,565.7,362.5,0.97803,3.974666,0.388521,0.722538,0.331813,0.459185
77080,359.2,309.6,388.1,385.7,0.97798,1.447249,0.568295,2.896717,0.381904,1.037643
77080,617.7,457.0,675.4,519.1,0.96378,1.582659,0.475757,2.894149,0.291943,1.202532
77080,757.9,194.2,782.3,248.5,0.95896,0.555070,0.269449,1.083491,0.330165,3.493006
77080,862.3,183.7,894.4,241.2,0.95089,1.493677,0.192483,2.601806,0.270009,0.674171
77080,685.6,300.1,731.0,357.4,0.93990,1.558714,0.388447,3.043572,0.290789,0.855807
77080,971.0,265.2,1004.0,328.5,0.92770,1.551963,0.392288,3.393988,0.236339,0.650421
77080,72.4,116.5,98.9,163.0,0.90317,2.330256,0.131845,0.279399,0.160522,0.095771
77080,553.0,90.8,573.6,130.2,0.89480,2.385499,0.238509,0.503434,0.047560,0.220325
77080,1099.5,642.2,1136.2,720.0,0.87664,0.407287,0.012079,1.305325,0.170290,0.138443
77080,571.0,65.2,589.7,107.8,0.83938,1.506697,0.268455,2.495868,0.290119,0.556007
77080,737.4,100.0,756.3,141.7,0.83867,1.321149,0.160616,1.649087,0.240553,0.255077
77080,938.5,221.6,958.0,253.7,0.82448,2.877176,0.367175,0.665555,0.213415,0.314896
77080,671.2,57.4,687.0,96.3,0.80643,2.809149,0.133352,0.090407,0.064273,0.049244
77080,927.6,220.2,959.9,275.7,0.78951,3.072196,0.385781,0.780764,0.238523,0.434021
77080,933.2,239.1,951.2,265.3,0.59069,2.410081,0.310162,0.268983,0.034766,0.098842
77080,701.2,300.2,730.7,339.1,0.41143,1.500873,0.423828,2.763729,0.276765,0.768162
77080,834.8,412.9,898.5,472.3,0.36832,2.870711,0.190005,0.932312,0.199183,0.541432
77120,61.7,588.7,117.9,686.3,0.99461,3.653849,0.332035,1.619336,0.285159,0.992557
77120,1097.7,410.8,1140.8,496.3,0.99115,1.362432,0.390851,3.178255,0.403681,1.064161
77120,1110.9,570.8,1141.3,656.3,0.98941,4.267112,0.518372,1.527890,0.267015,1.003342
77120,268.1,362.1,310.9,442.9,0.98741,3.633455,0.494186,1.010772,0.197940,0.604816
77120,268.4,200.5,293.3,256.5,0.98248,1.904285,0.407707,3.003048,0.225966,0.632054
77120,352.0,307.1,383.4,387.1,0.98120,1.529974,0.639340,2.894074,0.329712,0.938155
77120,603.1,457.1,669.4,532.8,0.98039,1.637497,0.494857,2.994921,0.356398,1.222007
77120,834.3,413.2,893.9,473.8,0.97628,3.957203,0.313398,1.351191,0.326388,0.737179
77120,520.3,294.1,556.2,363.4,0.97554,3.759005,0.313604,0.666264,0.263739,0.324678
77120,744.0,195.2,772.0,250.8,0.96341,0.611301,0.235143,1.124490,0.359719,3.390064
77120,677.6,298.9,723.7,359.2,0.95843,1.643508,0.449385,3.024070,0.359734,0.782246
77120,423.4,380.8,474.8,457.9,0.95778,1.438478,0.780087,3.629692,0.538637,1.766704
77120,960.9,266.3,994.8,329.9,0.95467,1.523398,0.369808,3.368920,0.215972,0.654719
77120,1085.0,638.9,1121.3,720.0,0.95241,0.337868,0.011639,1.368137,0.111145,0.096203
77120,540.6,91.4,563.8,133.5,0.93722,2.580158,0.175638,0.475295,0.136191,0.257291
77120,62.7,118.0,86.5,163.1,0.91932,2.218191,0.094698,0.075253,0.036064,0.000000
77120,559.6,65.5,580.0,108.3,0.88273,1.396439,0.188606,2.306868,0.333979,0.494987
77120,851.1,185.0,884.7,242.0,0.88044,1.261256,0.149962,2.698377,0.205533,0.416254
77120,659.3,60.3,677.2,98.1,0.87894,2.713297,0.134487,0.155572,0.034201,0.033339
77120,727.3,101.1,746.3,138.7,0.83603,1.658794,0.257217,1.589521,0.306990,0.384561
77120,927.2,219.5,947.0,249.1,0.78251,2.498004,0.268553,0.708114,0.243241,0.402658
77120,921.1,235.5,940.9,261.7,0.66217,2.164321,0.325205,0.369151,0.106168,0.139606
77120,719.1,97.8,748.2,149.6,0.39973,1.589857,0.244130,1.774577,0.306990,0.374390
77120,918.2,218.4,948.4,270.3,0.31024,2.843873,0.365361,0.786384,0.247188,0.420432
77160,342.3,307.6,379.6,384.8,0.98919,1.797482,0.617404,2.886344,0.343312,1.063453
77160,1101.1,569.4,1133.4,653.7,0.98838,4.047854,0.521207,1.515701,0.308255,1.122788
77160,259.5,362.2,306.5,443.1,0.98716,3.427444,0.499073,0.933442,0.243625,0.648445
77160,260.4,200.8,282.8,259.2,0.98438,1.935456,0.420980,3.254967,0.260545,0.903320
77160,1086.2,413.1,1130.3,496.6,0.98423,1.411237,0.412328,3.433584,0.397051,1.047694
77160,613.3,459.1,661.2,537.1,0.98382,1.459522,0.524636,2.921067,0.373352,1.191219
77160,62.2,590.9,109.3,685.9,0.97839,3.409328,0.315701,1.483182,0.296226,0.857781
77160,949.1,267.0,982.2,326.9,0.97471,1.645330,0.406842,3.362702,0.428496,0.767734
77160,732.2,197.2,761.8,250.5,0.97181,0.701641,0.507066,1.232380,0.424869,3.708994
77160,1070.3,636.4,1108.8,720.0,0.96697,0.314186,0.015149,1.314062,0.118747,0.096870
77160,416.1,377.3,470.1,458.2,0.96190,1.455146,0.635226,3.575131,0.539010,1.628086
77160,520.9,296.9,547.0,362.7,0.95573,3.661608,0.302138,0.453387,0.212860,0.236053
77160,835.6,412.5,888.9,468.3,0.92721,3.392934,0.252992,1.315653,0.313013,0.985690
77160,840.3,182.5,876.7,240.7,0.92292,1.525412,0.354553,3.088233,0.366517,1.009256
77160,647.9,61.3,667.6,99.2,0.91954,2.843930,0.147345,0.123835,0.002400,0.000000
77160,529.1,92.8,555.7,135.8,0.90196,2.424004,0.137181,0.302395,0.015600,0.048387
77160,719.1,100.5,736.2,131.4,0.87194,1.403093,0.241111,1.307263,0.218999,0.263921
77160,669.0,301.3,716.0,358.1,0.87101,1.551131,0.443098,3.130531,0.330763,0.717794
77160,52.0,119.6,78.4,165.9,0.86662,2.130036,0.140478,0.351099,0.225025,0.124030
77160,904.5,221.0,937.8,274.8,0.86324,2.908333,0.241853,0.638071,0.208971,0.185115
77160,550.5,66.6,567.6,99.5,0.78486,1.156838,0.167377,1.950175,0.160531,0.331826
77160,712.9,102.8,736.2,146.9,0.60095,1.569473,0.261332,1.863750,0.272268,0.334927
77160,914.1,219.2,936.9,250.1,0.58854,2.474798,0.146158,0.471669,0.142769,0.128725
77160,908.3,233.6,930.5,273.9,0.54111,2.417852,0.203837,0.334820,0.084022,0.101729
77160,532.5,68.4,567.3,128.3,0.42220,1.661827,0.226127,2.453261,0.370821,0.658280
77200,619.2,462.1,656.0,541.1,0.99232,1.279720,0.518855,2.671233,0.318743,1.212246
77200,252.0,364.1,297.2,443.7,0.99199,3.321761,0.583940,0.907915,0.266532,0.643718
77200,1088.1,564.6,1125.5,651.3,0.99094,4.279881,0.676913,1.294107,0.280914,1.221739
77200,334.2,309.5,371.7,384.9,0.98967,1.597494,0.584721,2.959404,0.301518,1.058312
77200,1074.6,416.7,1120.8,497.0,0.98274,1.586009,0.437480,3.921523,0.378316,1.184720
77200,508.6,298.9,539.2,365.3,0.98235,4.183299,0.309480,0.621428,0.268323,0.399356
77200,68.8,590.6,103.3,684.6,0.98213,3.364992,0.269919,1.509978,0.292790,0.984305
77200,1055.0,633.3,1096.3,718.8,0.98187,0.356667,0.013944,1.336173,0.133703,0.125874
77200,253.7,199.9,274.0,257.7,0.97642,1.890775,0.440027,2.472131,0.218192,0.958281
77200,827.3,414.3,888.3,471.1,0.97304,3.824760,0.310521,1.485210,0.416874,0.841823
77200,722.4,199.2,752.2,251.8,0.97052,0.780059,0.534088,1.207281,0.589627,3.353163
77200,412.4,380.9,464.5,461.0,0.96166,1.694976,0.692333,3.767944,0.455796,1.437134
77200,936.7,271.5,970.1,328.3,0.94706,1.854114,0.572015,3.921500,0.424552,0.932550
77200,519.7,92.3,547.5,137.1,0.94662,2.799960,0.122501,0.328178,0.019110,0.099253
77200,539.0,69.5,557.4,112.7,0.92301,1.368297,0.136341,2.384869,0.364746,0.567817
77200,827.2,180.8,867.3,242.7,0.91877,1.347639,0.295309,2.606884,0.310049,0.921026
77200,680.6,302.6,707.3,361.8,0.90916,1.918064,0.530259,2.978547,0.374765,0.997587
77200,639.1,60.7,657.1,99.7,0.90057,2.780579,0.195042,0.150378,0.064948,0.037374
77200,42.2,119.3,72.0,164.9,0.86420,2.330887,0.144295,0.569306,0.337307,0.310873
77200,889.9,222.8,924.4,275.2,0.85929,2.828015,0.251569,0.495102,0.116220,0.119649
77200,706.3,101.8,726.5,142.0,0.70979,1.497848,0.302788,1.621826,0.254085,0.293138
77200,904.3,218.7,925.7,246.7,0.58261,2.224330,0.095018,0.446621,0.119798,0.206130
77200,897.5,235.5,920.5,265.3,0.35886,2.448631,0.181776,0.443186,0.067767,0.087922
77240,816.0,415.5,880.2,473.2,0.99051,3.763473,0.309027,1.044913,0.221475,0.313829
77240,61.9,591.4,102.9,686.4,0.98944,3.447326,0.300649,1.587342,0.292884,1.075655
77240,244.1,365.7,289.7,443.4,0.98873,3.143616,0.473123,0.854058,0.168056,0.516361
77240,1075.3,561.8,1118.1,649.5,0.98716,3.855908,0.698776,1.588243,0.321809,1.387493
77240,1041.7,631.0,1083.0,720.0,0.98405,0.306085,0.006351,1.309165,0.097959,0.079049
77240,325.4,310.6,366.4,384.6,0.98339,1.744847,0.506840,2.941330,0.319245,1.298271
77240,500.9,299.8,530.6,366.0,0.98314,3.678835,0.274636,0.550255,0.276280,0.334998
77240,1067.8,418.9,1109.6,496.7,0.97972,1.662402,0.380536,3.176593,0.429477,0.962123
77240,605.9,464.0,649.8,539.7,0.97723,1.889039,0.668441,3.488319,0.379857,1.453005
77240,246.3,204.7,265.8,259.7,0.97224,2.106509,0.465596,2.866946,0.267953,0.568288
77240,923.9,271.3,963.9,327.4,0.94222,2.021811,0.507558,3.722434,0.360085,0.795043
77240,508.4,96.7,537.0,136.6,0.93716,2.519012,0.081757,0.147034,0.000000,0.000000
77240,881.4,219.3,916.0,274.8,0.93182,3.172225,0.288226,0.727155,0.209195,0.196204
77240,428.2,382.7,460.8,460.8,0.93062,2.022754,0.755148,3.760243,0.470221,1.549400
77240,822.2,182.9,858.2,240.6,0.90331,1.651850,0.262789,2.924952,0.334471,0.964470
77240,712.7,201.0,739.9,248.1,0.87191,0.323597,0.366586,0.521035,0.376988,3.002520
77240,692.3,103.2,717.2,148.6,0.87138,1.398142,0.198586,1.842109,0.290115,0.334147
77240,671.8,305.8,698.3,349.6,0.85814,1.798574,0.511400,2.757541,0.372467,1.096976
77240,528.6,70.6,543.7,98.7,0.76364,1.263053,0.195463,1.940767,0.172781,0.442225
77240,893.0,217.9,916.1,250.3,0.61248,2.946616,0.142559,0.613772,0.217491,0.248378
77240,517.0,93.7,538.1,126.1,0.55332,2.791824,0.178567,0.363749,0.035356,0.104904
77240,699.1,104.1,715.9,135.3,0.54842,1.346145,0.195486,1.259395,0.221621,0.261483
77240,33.1,125.3,57.8,163.5,0.52947,2.800962,0.153474,0.271145,0.127398,0.058574
77240,627.9,64.3,646.3,103.0,0.49567,2.297024,0.078112,0.021042,0.009000,0.000000
77240,621.9,466.4,649.6,519.3,0.38877,1.582136,0.625304,3.153190,0.375667,1.460275
77280,1060.7,560.6,1111.6,648.2,0.99380,3.940916,0.628359,1.289268,0.237164,1.109213
77280,55.7,591.1,98.9,686.0,0.99200,3.114842,0.299133,1.270283,0.243761,1.006079
77280,234.9,364.5,277.8,444.0,0.99051,3.325742,0.447329,1.039180,0.211273,0.630013
77280,1029.3,628.7,1073.1,719.6,0.98734,0.309307,0.006482,1.302575,0.101839,0.094063
77280,810.9,412.4,874.9,474.2,0.98514,3.328865,0.216657,1.090297,0.328837,0.509901
77280,599.5,468.3,648.1,539.5,0.97999,1.641531,0.659350,4.071390,0.366166,1.541656
77280,319.2,312.7,356.3,384.4,0.97773,1.444998,0.487234,2.882434,0.438817,1.265312
77280,488.6,301.8,524.8,365.9,0.97712,3.205574,0.407084,0.828791,0.212713,0.566950
77280,239.6,206.2,257.6,258.4,0.97134,1.930917,0.576990,2.653857,0.271893,1.006510
77280,871.7,219.1,906.6,273.4,0.95610,2.501581,0.199316,0.707981,0.239303,0.320757
77280,1058.4,421.2,1097.0,493.3,0.95429,1.597206,0.652647,3.641324,0.503720,1.249127
77280,913.3,272.5,952.9,328.9,0.92154,1.927295,0.462663,3.753139,0.327472,0.944317
77280,665.1,306.2,695.1,348.5,0.90333,1.707269,0.231809,3.101121,0.199546,1.163032
77280,685.7,104.4,706.5,146.5,0.86077,1.309187,0.103012,1.898228,0.296642,0.362737
77280,620.4,66.5,637.5,105.3,0.85936,2.008589,0.077230,0.053913,0.001800,0.000000
77280,518.0,72.1,533.9,99.6,0.81428,1.342900,0.239510,2.227643,0.113312,0.403401
77280,501.9,94.3,529.8,135.1,0.77425,2.716320,0.201861,0.676022,0.116097,0.288792
77280,422.5,402.7,445.0,450.0,0.77177,1.447776,0.364608,2.506671,0.158583,0.605596
77280,822.9,192.1,848.0,242.4,0.76150,1.075894,0.194960,2.725452,0.174613,0.468543
77280,706.8,201.9,730.7,250.8,0.76103,0.356541,0.257482,0.627674,0.318046,2.665201
77280,436.3,385.1,452.8,416.5,0.55023,0.932242,0.671556,1.310938,0.383280,1.473046
77280,669.1,314.1,688.0,346.0,0.39612,1.041110,0.317402,2.699725,0.104174,0.757242
77280,510.3,92.7,530.5,124.1,0.36697,2.858832,0.206178,0.792714,0.128662,0.339578
77280,433.3,396.3,446.7,419.5,0.32372,0.619839,0.185686,2.006433,0.035956,0.194589
77280,429.4,400.2,445.7,425.2,0.28987,0.868733,0.274191,1.844993,0.114737,0.372702
77320,227.7,365.1,266.1,442.5,0.99482,3.834244,0.449378,1.031915,0.243777,0.613004
77320,1052.1,560.9,1102.6,646.8,0.99412,3.806448,0.670953,1.404837,0.215863,1.050708
77320,45.9,589.6,95.7,686.0,0.99339,2.874449,0.261589,1.166708,0.238061,1.012335
77320,588.4,466.6,651.0,538.7,0.98823,1.989865,0.748303,3.644974,0.428984,1.611845
77320,807.0,412.6,871.0,475.5,0.98706,3.351984,0.237481,1.029508,0.406095,0.676006
77320,229.4,205.4,250.6,261.1,0.98122,2.127345,0.556953,2.958865,0.255479,0.746422
77320,1016.5,627.2,1058.8,718.4,0.98108,0.297133,0.012801,1.350543,0.104958,0.087295
77320,480.9,304.0,518.0,367.0,0.97024,2.847671,0.288848,0.461658,0.238714,0.246444
77320,314.1,315.4,347.0,386.4,0.96895,1.400602,0.461223,2.925132,0.401094,1.327286
77320,1049.1,419.3,1090.2,492.3,0.95920,1.237490,0.686372,2.867760,0.431360,1.220733
77320,898.8,272.5,945.1,331.7,0.95871,2.004746,0.504663,3.932301,0.332855,0.840204
77320,412.5,389.7,446.2,459.6,0.92785,1.696734,0.846245,3.552057,0.368739,1.418187
77320,862.6,222.0,894.4,274.8,0.92758,2.704489,0.143895,0.601307,0.153819,0.207116
77320,660.6,309.9,689.1,349.4,0.88095,1.568800,0.298815,2.741324,0.304441,1.190609
77320,698.9,203.5,720.7,251.9,0.86154,0.436595,0.130441,0.640818,0.374235,2.290505
77320,677.7,108.3,696.8,145.5,0.85278,1.171104,0.156673,1.515582,0.264514,0.207436
77320,504.8,73.2,523.8,109.5,0.83404,1.419921,0.276419,2.292646,0.290073,0.526211
77320,609.8,67.8,627.5,106.4,0.72669,2.217091,0.141332,0.084985,0.018000,0.009966
77320,494.1,81.2,523.3,138.2,0.69665,2.838370,0.209575,2.313563,0.262720,0.918336
77320,16.0,127.5,35.9,170.7,0.59996,1.915055,0.098763,0.161670,0.094748,0.028549
77320,503.2,98.3,519.9,126.3,0.54101,2.707715,0.206823,0.726631,0.106531,0.225117
77320,417.8,400.5,442.1,445.6,0.47865,1.655666,0.504756,3.282325,0.243026,0.884425
77320,821.4,194.2,838.6,228.8,0.45829,1.223252,0.184802,2.189186,0.222816,0.586976
77320,421.2,388.4,448.5,439.0,0.42820,1.390922,0.873671,2.656076,0.322731,1.478217
77320,427.1,386.9,448.1,418.5,0.40197,0.805704,0.622663,1.125947,0.233771,1.352248
77320,493.6,302.0,516.2,342.1,0.38622,2.551138,0.209391,0.446035,0.210619,0.288045
77320,877.1,221.2,894.1,242.0,0.37300,1.635835,0.068075,0.661398,0.150705,0.195756
77320,807.4,189.7,841.7,241.2,0.35275,1.527387,0.218433,2.303909,0.285423,0.739656
77360,38.8,589.4,95.2,686.2,0.99458,3.356797,0.298350,1.545309,0.289900,1.144074
77360,580.4,468.3,647.6,544.5,0.99306,1.352990,0.630319,3.386656,0.424695,1.736515
77360,1040.1,562.1,1091.5,646.8,0.99147,3.850638,0.643294,1.400313,0.259755,1.233492
77360,218.9,365.5,254.7,442.1,0.99085,3.250060,0.535594,0.862449,0.175409,0.578698
77360,810.4,415.4,865.9,476.4,0.98603,2.956019,0.145104,1.038432,0.370638,0.593563
77360,1003.8,626.7,1048.6,719.0,0.98220,0.290150,0.006915,1.394174,0.111209,0.098315
77360,401.8,387.1,445.0,461.7,0.97724,1.793720,0.829490,3.529713,0.406164,1.427927
77360,471.3,302.0,511.7,367.4,0.97208,3.374003,0.408506,0.824128,0.231206,0.577416
77360,217.1,208.1,241.8,263.5,0.95924,1.809165,0.552602,2.891574,0.333907,0.909149
77360,1038.2,421.2,1083.3,492.3,0.95642,1.505588,0.720745,3.249680,0.338499,1.064000
77360,891.2,274.2,936.6,330.6,0.94299,2.061812,0.520835,3.828376,0.303721,0.814316
77360,308.0,315.5,339.4,384.2,0.93676,1.498560,0.557764,3.060051,0.487622,1.287509
77360,690.4,204.1,712.7,244.0,0.92057,0.259171,0.202409,0.289349,0.314928,2.297569
77360,669.3,110.6,689.4,151.4,0.91041,1.248979,0.143841,2.257651,0.274322,0.345473
77360,601.0,68.0,619.1,107.6,0.89315,2.370306,0.140079,0.137712,0.034801,0.032497
77360,813.3,187.8,834.1,233.0,0.86175,1.547757,0.279670,3.048531,0.259667,0.829321
77360,640.2,309.5,684.4,364.3,0.83478,1.216569,0.225632,2.676788,0.294316,0.810641
77360,500.0,74.5,513.1,102.1,0.83008,1.362853,0.226658,2.122023,0.207107,0.295917
77360,864.6,222.3,884.7,249.7,0.76647,2.203988,0.122170,0.651019,0.104051,0.237164
77360,859.3,223.0,882.4,272.0,0.56273,2.699614,0.170938,0.604910,0.104651,0.188540
77360,651.4,312.6,682.0,350.0,0.45196,1.089567,0.115634,2.659952,0.200019,0.689015
77360,669.9,306.9,684.5,327.7,0.33082,1.311382,0.175887,1.377074,0.253077,0.986241
77360,494.4,98.7,512.3,121.1,0.31792,2.332626,0.330594,1.142622,0.198400,0.631342
77400,209.4,365.6,242.8,439.7,0.99542,3.604244,0.557162,0.966926,0.224600,0.643908
77400,1033.3,563.7,1080.7,646.1,0.99260,3.754969,0.718254,1.393116,0.256627,1.330330
77400,31.6,589.6,90.7,686.7,0.99204,3.292371,0.303720,1.411377,0.248730,1.071963
77400,814.3,415.6,862.4,477.1,0.98893,3.227424,0.253565,1.129103,0.259024,0.703411
77400,576.0,469.1,642.4,546.2,0.98498,1.790178,0.686240,3.566974,0.342676,1.561879
77400,464.1,303.0,506.0,370.7,0.98424,3.324960,0.445624,0.857680,0.246222,0.660811
77400,1025.7,427.1,1076.3,504.3,0.98172,1.582344,0.470554,3.869851,0.270295,0.875643
77400,396.4,386.8,440.0,462.9,0.97903,1.753047,0.837288,3.422367,0.422203,1.639154
77400,991.3,626.8,1034.6,719.8,0.97053,0.312322,0.012293,1.309545,0.119708,0.094486
77400,676.1,205.9,704.6,252.8,0.96430,0.220472,0.215465,0.385224,0.222748,2.813907
77400,209.1,207.4,235.4,265.9,0.96141,1.662177,0.435581,2.969055,0.211849,0.608466
77400,303.4,317.2,332.0,390.7,0.94893,1.408742,0.600886,3.138836,0.391141,1.763176
77400,590.2,70.9,608.7,110.4,0.90730,2.113777,0.096432,0.081934,0.016200,0.009966
77400,661.5,112.4,680.4,150.2,0.88267,1.313695,0.195658,2.089698,0.238986,0.285451
77400,887.7,281.5,936.4,332.8,0.87816,1.665367,0.255428,3.660502,0.325655,0.890179
77400,635.5,309.0,678.8,368.0,0.80741,1.567906,0.365253,2.897978,0.317313,1.176643
77400,483.6,78.6,505.0,139.9,0.79617,1.443796,0.186880,1.969450,0.241724,0.625115
77400,854.3,221.7,873.6,256.5,0.77025,2.211717,0.120297,0.423731,0.147660,0.070104
77400,793.3,190.2,828.8,243.2,0.75747,1.456439,0.246426,3.111511,0.334092,0.811249
77400,805.6,189.0,827.7,226.8,0.72744,1.470845,0.237699,2.478292,0.325235,0.826645
77400,851.0,227.6,871.6,274.8,0.60049,2.416755,0.133685,0.198020,0.054114,0.027895
77400,487.8,77.4,503.4,106.7,0.58653,1.403845,0.254319,1.935290,0.253580,0.466162
77400,662.9,337.2,675.7,365.8,0.55387,1.488620,0.397383,1.285261,0.346783,1.130367
77400,483.8,105.4,502.5,139.9,0.50782,2.391251,0.302349,0.666468,0.068356,0.153055
77400,857.7,220.2,874.9,242.0,0.34168,1.123240,0.036951,0.657105,0.150953,0.206140
77400,794.1,230.6,811.0,244.8,0.31874,0.302276,0.003745,0.141332,0.170199,0.166870
77440,200.0,365.6,231.5,438.5,0.99452,3.304773,0.604206,0.896068,0.176599,0.550667
77440,24.0,591.0,89.5,685.2,0.99268,3.261385,0.406603,1.502047,0.266024,1.101091
77440,1023.5,563.2,1075.4,646.5,0.98689,3.887367,0.763970,1.414419,0.231068,1.427976
77440,977.2,625.1,1020.9,718.2,0.98362,0.345346,0.016837,1.249837,0.113315,0.103801
77440,388.7,386.3,436.4,462.3,0.98023,1.806970,0.863144,3.592520,0.494559,1.747056
77440,572.6,472.0,641.4,551.3,0.97884,1.640629,0.610931,3.305499,0.345077,1.456264
77440,201.1,211.0,227.0,269.0,0.97620,1.546183,0.356063,2.845027,0.263839,0.770954
77440,298.5,317.5,323.0,389.3,0.95785,1.270170,0.540134,3.190086,0.385410,1.598207
77440,805.1,415.3,859.1,477.6,0.95226,3.414100,0.290942,1.039086,0.211478,0.647477
77440,1013.9,427.6,1069.4,505.2,0.95153,1.535349,0.451352,3.756255,0.453153,0.852165
77440,473.2,79.4,493.6,141.7,0.94215,1.504523,0.249768,2.249017,0.240761,0.524463
77440,669.5,207.3,695.3,256.0,0.91466,0.305256,0.208551,0.535694,0.238808,2.592109
77440,454.7,310.8,497.7,369.8,0.88116,2.600089,0.314141,0.331180,0.042601,0.058322
77440,648.8,115.8,672.4,153.2,0.87687,1.084487,0.081828,2.217495,0.210610,0.314278
