time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
61720,1085.1,165.2,1105.6,187.8,0.47592,0.000868,0.076436,0.007407,0.043129,0.046683
61720,597.5,33.5,610.4,70.1,0.43674,0.000000,0.000000,0.245142,0.004747,0.000000
61720,736.8,79.0,753.5,105.9,0.42939,0.017154,0.095306,0.028763,0.095058,0.088820
61720,1116.4,164.2,1135.5,192.1,0.40664,0.003162,0.079148,0.227256,0.073666,0.019791
61720,1031.4,152.1,1049.3,175.2,0.38958,0.001696,0.008115,0.001729,0.012993,0.068475
61720,790.6,93.1,806.1,119.1,0.33251,0.012290,0.076328,0.013232,0.089901,0.062595
61720,1039.8,163.3,1052.1,178.5,0.32641,0.023118,0.033302,0.026447,0.031459,0.044083
61720,979.6,142.9,1006.0,169.9,0.31653,0.051160,0.201909,0.158862,0.184664,0.104989
61720,1161.8,146.4,1178.0,169.5,0.29483,0.004233,0.044822,0.026975,0.028359,0.005680
61760,257.2,380.0,304.0,450.3,0.99514,0.033315,0.289455,0.415620,0.220838,0.058690
61760,949.2,538.3,1002.0,629.4,0.99490,0.502339,0.039489,0.104571,0.034514,0.062218
61760,574.8,418.8,617.2,486.0,0.99417,0.057705,0.218860,0.457457,0.154644,0.072174
61760,800.5,387.6,843.4,445.7,0.99175,0.383753,0.010537,0.073473,0.007480,0.016607
61760,976.0,504.4,1011.1,572.2,0.98756,0.059104,0.192102,0.566001,0.176809,0.025861
61760,127.8,281.7,150.1,341.2,0.98185,0.038194,0.030349,0.026982,0.050201,0.469227
61760,761.2,348.6,778.8,409.1,0.97531,0.020547,0.195601,0.298502,0.140631,0.022965
61760,944.3,220.9,964.7,276.0,0.96415,0.022638,0.452414,0.158204,0.622502,0.110916
61760,367.6,222.6,394.2,279.1,0.91295,0.014955,0.263070,0.363180,0.250461,0.043822
61760,180.5,288.0,222.6,344.1,0.86669,0.105337,0.168841,0.394076,0.148233,0.059107
61760,610.0,34.6,625.8,73.8,0.79055,0.000000,0.000000,0.236086,0.000791,0.000000
61760,432.3,49.7,447.8,83.3,0.78261,0.000199,0.004408,0.000000,0.011410,0.000102
61760,196.7,195.2,209.5,231.2,0.77098,0.015660,0.216988,0.206164,0.233515,0.056225
61760,232.8,225.9,253.8,282.4,0.73861,0.270295,0.051181,0.066781,0.063257,0.049418
61760,590.9,35.8,603.9,72.1,0.68082,0.000000,0.000000,0.216192,0.004747,0.000000
61760,1155.7,145.3,1172.4,187.9,0.63202,0.004304,0.066535,0.034010,0.081943,0.017638
61760,1084.1,129.3,1102.9,169.6,0.62560,0.012427,0.114968,0.031063,0.102400,0.056487
61760,1024.5,153.8,1044.4,178.5,0.51960,0.006918,0.013968,0.003990,0.018634,0.089060
61760,376.4,222.6,392.7,261.5,0.51374,0.016111,0.168427,0.285285,0.174323,0.059681
61760,192.1,201.6,210.8,241.4,0.46419,0.000199,0.173545,0.284896,0.143561,0.020081
61760,731.4,80.9,748.8,108.1,0.42402,0.022094,0.090511,0.023225,0.100325,0.103936
61760,1112.3,166.4,1131.8,193.7,0.37158,0.004056,0.066790,0.230244,0.078188,0.018436
61760,1033.0,163.1,1047.7,181.3,0.31244,0.029955,0.046595,0.047121,0.044201,0.056217
61760,737.3,54.4,750.6,79.6,0.26610,0.004618,0.031581,0.020710,0.046545,0.048154
61760,1078.3,126.4,1107.4,188.1,0.25963,0.010949,0.097309,0.073557,0.078817,0.018786
61760,514.1,0.0,560.5,41.6,0.25851,0.000398,0.011798,0.175573,0.009140,0.019293
61800,944.9,538.6,998.4,631.5,0.99560,0.508364,0.050517,0.102236,0.049900,0.057061
61800,973.8,504.9,1007.5,572.4,0.99312,0.054028,0.207865,0.560141,0.187431,0.026588
61800,577.1,420.9,625.1,485.8,0.99283,0.054532,0.205705,0.446980,0.158527,0.035750
61800,256.5,383.2,308.6,451.8,0.99080,0.033032,0.296690,0.407822,0.257817,0.059280
61800,125.5,285.6,149.2,345.8,0.98643,0.037076,0.045342,0.026213,0.081257,0.447496
61800,938.5,223.0,961.2,280.8,0.98178,0.021828,0.383105,0.144559,0.577161,0.088461
61800,364.4,221.8,397.3,281.8,0.97386,0.016979,0.334790,0.362080,0.303059,0.051937
61800,761.2,350.0,788.6,413.6,0.95271,0.030789,0.217469,0.298075,0.216074,0.077635
61800,806.7,393.4,855.1,447.6,0.94864,0.393377,0.001008,0.034748,0.000000,0.000813
61800,236.2,231.6,250.4,287.3,0.89344,0.234287,0.014620,0.029696,0.023324,0.016571
61800,187.9,195.0,210.4,245.6,0.86924,0.035882,0.271054,0.350031,0.301176,0.076807
61800,189.1,288.1,225.2,350.5,0.84389,0.115102,0.206603,0.438785,0.150320,0.091526
61800,425.8,50.6,442.0,84.9,0.77967,0.000398,0.012160,0.000754,0.015504,0.000102
61800,1079.0,132.4,1097.2,173.0,0.77955,0.010318,0.093101,0.026253,0.085802,0.036281
61800,907.6,95.9,924.0,133.4,0.74255,0.013397,0.095558,0.059371,0.107726,0.050451
61800,605.6,38.8,618.7,74.5,0.72612,0.000000,0.000000,0.192117,0.000000,0.000000
61800,585.5,37.8,598.6,73.8,0.62285,0.000000,0.000000,0.230287,0.004747,0.000000
61800,1018.5,155.5,1038.9,180.5,0.58537,0.003983,0.005447,0.001796,0.010285,0.059075
61800,1149.1,146.8,1167.6,188.8,0.53538,0.005805,0.110907,0.023178,0.071586,0.016114
61800,1073.9,168.5,1095.1,192.1,0.52772,0.001266,0.031381,0.006403,0.030169,0.015732
61800,1107.4,169.3,1123.7,196.1,0.45929,0.004582,0.101526,0.166643,0.086494,0.031272
61800,793.6,102.2,809.0,126.2,0.34249,0.000996,0.042313,0.004328,0.031100,0.014516
61800,780.3,96.7,794.3,119.9,0.32496,0.016643,0.018001,0.021058,0.040449,0.043342
61800,378.4,73.0,391.9,89.7,0.28937,0.000398,0.014282,0.000754,0.008162,0.000000
61840,938.5,541.2,995.0,637.3,0.99642,0.521453,0.036056,0.100625,0.035417,0.052922
61840,972.7,505.0,1004.4,569.0,0.99401,0.067674,0.217336,0.426903,0.183435,0.016224
61840,121.6,287.8,150.8,347.3,0.98895,0.037252,0.059559,0.020893,0.068148,0.501509
61840,265.8,383.2,309.8,453.8,0.98862,0.041602,0.245483,0.363457,0.185449,0.083529
61840,582.4,423.3,629.9,483.8,0.98298,0.044860,0.339860,0.392805,0.287910,0.055649
61840,763.5,350.7,801.3,412.8,0.98170,0.035366,0.314752,0.304604,0.270850,0.124642
61840,935.2,225.1,959.0,282.6,0.97393,0.022966,0.400696,0.143885,0.597162,0.091958
61840,362.1,223.3,403.7,282.1,0.92296,0.026472,0.299092,0.361946,0.304088,0.072612
61840,183.5,198.2,211.6,250.7,0.89351,0.016188,0.284566,0.348521,0.302967,0.038082
61840,902.6,96.1,920.3,136.1,0.81545,0.015648,0.095521,0.054259,0.103522,0.066905
61840,203.5,290.7,223.2,350.5,0.79420,0.052180,0.250027,0.297442,0.225919,0.143030
61840,580.6,39.8,592.8,75.3,0.74469,0.000000,0.000000,0.196746,0.000000,0.000000
61840,1073.5,132.6,1093.5,175.9,0.71269,0.011862,0.088182,0.031477,0.095898,0.049804
61840,1014.3,158.4,1035.2,183.6,0.70618,0.003300,0.011258,0.002572,0.026480,0.126276
61840,817.3,397.6,860.2,451.2,0.67066,0.428202,0.001384,0.043412,0.000000,0.003922
61840,600.4,40.2,612.8,76.7,0.55163,0.000000,0.000000,0.265180,0.004747,0.000000
61840,235.9,233.0,254.0,284.1,0.46551,0.268423,0.038064,0.095268,0.027890,0.028014
61840,1144.0,148.9,1162.6,191.0,0.40074,0.005193,0.096904,0.040860,0.101934,0.028184
61840,721.2,85.3,737.4,110.7,0.37799,0.021069,0.074063,0.025423,0.083886,0.074081
61840,1068.9,170.1,1089.2,194.3,0.35569,0.004197,0.059788,0.007460,0.049374,0.018246
61840,837.4,117.4,857.7,141.3,0.35045,0.014484,0.080852,0.008157,0.092434,0.081698
61840,920.1,134.5,938.3,163.3,0.33029,0.011910,0.255413,0.092775,0.218582,0.027715
61840,1071.2,131.3,1100.2,192.6,0.32090,0.014677,0.104734,0.065137,0.075825,0.019045
61840,376.6,223.5,395.9,268.3,0.29916,0.024613,0.246181,0.289416,0.282694,0.077304
61840,1097.7,166.6,1143.0,214.7,0.29369,0.007856,0.083177,0.166582,0.071899,0.006411
61840,1102.9,170.5,1118.7,192.7,0.26492,0.000000,0.000000,0.180728,0.007911,0.000364
61880,935.1,541.3,981.2,636.8,0.99338,0.537133,0.029812,0.081884,0.023355,0.065841
61880,116.4,290.0,150.4,351.2,0.99315,0.044101,0.138844,0.056576,0.160114,0.485851
61880,971.4,505.4,1003.8,574.3,0.99087,0.085810,0.201092,0.381421,0.153574,0.042055
61880,593.1,426.4,628.0,489.2,0.98979,0.037429,0.343249,0.378450,0.260749,0.083232
61880,932.8,228.3,954.5,278.2,0.96043,0.019530,0.429548,0.151307,0.621272,0.098763
61880,774.1,355.4,812.8,413.2,0.93866,0.027422,0.249373,0.371193,0.168580,0.097080
61880,209.1,294.9,222.5,355.7,0.93467,0.051028,0.234543,0.250743,0.196772,0.096514
61880,179.9,197.8,214.9,254.1,0.90409,0.048547,0.277960,0.406573,0.276797,0.081253
61880,827.5,402.3,864.0,455.8,0.90303,0.385478,0.001008,0.045397,0.000000,0.000000
61880,273.1,387.2,302.0,454.3,0.87246,0.046017,0.226532,0.351684,0.239712,0.101159
61880,596.0,43.0,610.0,79.9,0.81684,0.000000,0.000000,0.224320,0.000000,0.000000
61880,280.2,389.0,298.4,442.1,0.80846,0.043893,0.177917,0.273929,0.193778,0.103501
61880,363.5,227.7,404.1,281.9,0.80179,0.026244,0.246754,0.277935,0.312194,0.133798
61880,1070.1,134.0,1088.6,177.7,0.76184,0.013354,0.094406,0.031850,0.092178,0.045896
61880,379.5,228.0,397.6,269.3,0.74396,0.024204,0.235118,0.245426,0.336540,0.179470
61880,575.7,42.0,588.1,77.7,0.74301,0.000000,0.000000,0.212961,0.000791,0.000000
61880,1009.3,160.9,1031.3,185.6,0.73339,0.006192,0.009529,0.001618,0.032687,0.111642
61880,229.7,230.7,259.0,291.0,0.68843,0.249412,0.038915,0.108984,0.035762,0.030680
61880,1098.3,172.9,1114.4,200.7,0.61059,0.004525,0.027618,0.132739,0.041893,0.018226
61880,1064.6,174.0,1085.5,196.3,0.57594,0.001195,0.072639,0.010325,0.060840,0.025602
61880,416.0,55.5,431.2,90.2,0.49085,0.000199,0.004408,0.006928,0.006993,0.010599
61880,1140.9,149.5,1158.1,192.1,0.47584,0.004105,0.087306,0.044776,0.092574,0.013575
61880,661.0,75.7,677.5,97.2,0.29917,0.016743,0.056168,0.012643,0.101592,0.181041
61880,1110.4,182.0,1121.6,200.7,0.27042,0.002369,0.016686,0.018174,0.022589,0.042769
61880,716.7,88.0,730.8,112.5,0.26736,0.010807,0.073493,0.021905,0.103405,0.077017
61880,1132.3,146.7,1160.4,220.0,0.25271,0.008231,0.132818,0.115716,0.111703,0.048467
61920,113.8,291.7,152.8,355.0,0.99409,0.042815,0.095534,0.036738,0.128178,0.524934
61920,935.9,542.7,982.4,632.3,0.99323,0.533204,0.029245,0.086752,0.033392,0.064055
61920,969.5,507.3,998.0,571.9,0.99251,0.083163,0.176355,0.321256,0.132626,0.033250
61920,281.7,391.0,301.8,458.3,0.97434,0.037188,0.319454,0.331361,0.278301,0.106502
61920,846.3,402.7,865.0,458.1,0.96251,0.402225,0.002135,0.046242,0.000000,0.000000
61920,929.5,231.3,953.8,286.0,0.96110,0.022333,0.376373,0.134287,0.589358,0.098265
61920,207.8,296.5,224.5,357.8,0.94458,0.047615,0.203190,0.364346,0.169720,0.119433
61920,614.1,430.8,629.7,491.0,0.93334,0.015299,0.293552,0.319964,0.250720,0.063596
61920,790.6,356.7,824.1,419.3,0.92963,0.055234,0.087809,0.293470,0.109280,0.086125
61920,227.3,232.5,261.4,290.6,0.92112,0.263505,0.041609,0.133032,0.041964,0.047596
61920,381.9,230.1,399.4,273.2,0.91661,0.050332,0.280897,0.265862,0.285283,0.149464
61920,179.1,200.8,216.0,253.4,0.83433,0.037476,0.274842,0.359137,0.236656,0.070718
61920,571.5,44.3,583.9,79.9,0.72811,0.000000,0.000000,0.194452,0.000791,0.000000
61920,590.3,44.0,604.0,81.4,0.58411,0.000000,0.000000,0.278013,0.004747,0.000000
61920,895.3,101.8,912.2,141.0,0.58194,0.006584,0.080062,0.045991,0.065344,0.056963
61920,1136.4,152.7,1154.6,196.8,0.53236,0.002533,0.061754,0.032578,0.073346,0.019214
61920,372.9,230.4,402.7,285.4,0.47391,0.042552,0.275323,0.295402,0.268212,0.111940
61920,1065.3,137.7,1084.3,180.4,0.47356,0.008501,0.074530,0.026523,0.080602,0.049243
61920,1061.2,173.4,1082.0,198.6,0.43105,0.005734,0.059151,0.011823,0.045188,0.014781
61920,1092.3,175.7,1132.9,220.2,0.39627,0.014464,0.159590,0.205344,0.108796,0.054435
61920,1104.0,181.1,1120.1,219.3,0.34372,0.014628,0.102239,0.089979,0.076227,0.086082
61920,1015.5,172.9,1029.1,189.3,0.33597,0.029547,0.042218,0.035350,0.025484,0.061542
61920,711.8,63.4,743.4,119.3,0.33557,0.015438,0.115967,0.113848,0.110865,0.050971
61920,1006.5,163.4,1025.9,186.9,0.32713,0.001696,0.008115,0.001729,0.012993,0.071486
61920,1060.6,136.4,1088.9,198.5,0.31474,0.012251,0.082196,0.058230,0.077407,0.021179
61920,1105.7,184.4,1119.3,205.5,0.28464,0.006894,0.019710,0.022111,0.038634,0.070226
61920,688.9,86.8,705.6,110.7,0.26310,0.000199,0.023198,0.000576,0.020801,0.003034
61960,932.9,544.6,978.7,630.0,0.99506,0.548455,0.020895,0.076447,0.022092,0.079908
61960,111.7,295.3,155.2,356.9,0.99261,0.045419,0.115808,0.045702,0.146834,0.513072
61960,968.5,508.8,995.5,571.9,0.99181,0.068046,0.215509,0.355153,0.154041,0.039188
61960,923.9,232.9,953.3,289.9,0.97583,0.021629,0.433515,0.143678,0.611791,0.086651
61960,285.0,394.5,306.8,459.9,0.97355,0.039160,0.306484,0.407786,0.292198,0.048666
61960,611.5,430.7,638.4,496.7,0.96517,0.053812,0.236823,0.382885,0.227215,0.116108
61960,228.2,234.5,261.7,291.3,0.93686,0.323922,0.050341,0.097531,0.039249,0.033927
61960,851.2,402.5,875.7,460.9,0.91967,0.330725,0.002016,0.044693,0.000000,0.005789
61960,385.9,233.4,400.3,282.1,0.88904,0.011977,0.349129,0.210700,0.328804,0.090862
61960,205.8,296.9,230.3,354.3,0.85097,0.062760,0.214715,0.371948,0.171629,0.113200
61960,796.8,363.1,821.5,410.4,0.76650,0.017606,0.196701,0.229820,0.261697,0.012476
61960,180.0,204.6,218.3,255.1,0.76478,0.016305,0.436723,0.281943,0.339426,0.049148
61960,567.2,45.5,580.0,82.7,0.64660,0.000000,0.000000,0.221953,0.004747,0.000000
61960,1062.2,139.3,1081.4,181.9,0.62652,0.013928,0.069777,0.022768,0.089206,0.045666
61960,1002.9,164.3,1022.5,188.7,0.61259,0.003456,0.005447,0.000842,0.011076,0.053188
61960,586.0,45.7,599.7,83.6,0.54140,0.000000,0.000000,0.234007,0.000791,0.000000
61960,1132.9,154.4,1151.3,197.1,0.54038,0.002476,0.124130,0.027281,0.110868,0.027682
61960,890.1,108.4,908.4,143.5,0.49396,0.006107,0.046831,0.025318,0.032664,0.014363
61960,1091.1,177.9,1108.6,205.6,0.45403,0.003653,0.032026,0.176862,0.036601,0.016797
61960,1057.4,177.4,1078.0,200.3,0.44669,0.003401,0.029384,0.005295,0.023007,0.021669
61960,1103.0,186.6,1114.5,205.6,0.42870,0.005849,0.030692,0.008264,0.059026,0.061422
61960,750.4,105.0,763.8,131.2,0.41407,0.001594,0.219700,0.209210,0.183757,0.043153
61960,619.5,432.5,635.4,486.4,0.38580,0.040052,0.235096,0.379888,0.232540,0.117069
61960,733.4,101.3,750.3,123.7,0.31070,0.015190,0.028507,0.015573,0.063857,0.073351
61960,763.0,105.1,777.7,132.8,0.27042,0.010134,0.072668,0.012708,0.087368,0.055830
62000,930.6,547.1,975.3,630.5,0.99463,0.532329,0.027579,0.081934,0.031126,0.085103
62000,965.6,510.0,995.3,572.7,0.99291,0.071795,0.231600,0.385360,0.161591,0.032867
62000,612.6,431.3,648.2,498.4,0.99023,0.046742,0.235314,0.381394,0.163005,0.093997
62000,110.9,297.5,153.9,360.2,0.98858,0.039860,0.099197,0.032359,0.126149,0.482715
62000,921.8,235.5,951.1,291.6,0.97640,0.020177,0.452959,0.154648,0.646205,0.080205
62000,801.7,365.1,837.0,430.6,0.96185,0.029366,0.268905,0.356878,0.208075,0.050140
62000,228.6,235.9,265.4,295.7,0.94336,0.286506,0.021898,0.092871,0.033572,0.020554
62000,204.5,297.8,238.3,357.5,0.94262,0.056666,0.148945,0.387277,0.140294,0.091881
62000,284.0,391.9,315.5,463.4,0.92288,0.061359,0.303946,0.381544,0.319298,0.096947
62000,387.4,237.1,401.5,288.4,0.91875,0.009326,0.135676,0.275394,0.110012,0.025921
62000,856.2,403.9,889.6,462.9,0.91240,0.262048,0.006831,0.057627,0.001582,0.012378
62000,1059.3,140.7,1077.5,182.6,0.87359,0.013297,0.084109,0.037252,0.095661,0.042538
62000,290.2,394.2,311.8,446.3,0.75305,0.035716,0.299208,0.300049,0.377771,0.095198
62000,888.2,104.6,905.5,143.7,0.68846,0.005801,0.091384,0.053384,0.094707,0.063939
62000,563.2,47.6,576.1,83.9,0.67784,0.000000,0.000000,0.221099,0.004747,0.000000
62000,1128.9,157.9,1148.5,201.5,0.66517,0.006203,0.089056,0.041577,0.069647,0.036265
62000,1055.3,178.9,1076.2,203.5,0.64442,0.001337,0.027042,0.005510,0.020467,0.020016
62000,1088.5,178.5,1109.0,209.0,0.62575,0.006420,0.072416,0.206595,0.066304,0.022889
62000,1000.4,166.8,1019.7,191.0,0.60662,0.006028,0.012810,0.000975,0.024069,0.092053
62000,582.1,47.2,596.5,86.1,0.58967,0.000000,0.000000,0.240917,0.004747,0.000000
62000,200.2,205.8,213.1,228.3,0.47103,0.002988,0.170360,0.056909,0.215166,0.005390
62000,1008.4,178.9,1021.7,193.0,0.46199,0.022089,0.029070,0.026113,0.029941,0.035911
62000,196.2,210.4,213.3,246.6,0.41648,0.000199,0.358782,0.216028,0.312672,0.005998
62000,624.5,432.0,643.7,491.3,0.34214,0.040133,0.229088,0.378416,0.164270,0.091118
62000,729.9,103.8,747.1,126.2,0.32627,0.015249,0.066631,0.023815,0.123088,0.061130
62000,772.3,112.4,786.8,135.1,0.28163,0.003472,0.039587,0.003156,0.050152,0.024243
62000,182.3,206.8,215.6,255.7,0.26355,0.003692,0.327154,0.201891,0.343472,0.033259
62000,404.5,45.1,453.9,97.5,0.25450,0.143024,0.186248,0.204678,0.107623,0.084188
62040,927.1,546.0,973.8,632.9,0.99386,0.527681,0.030974,0.079061,0.035354,0.082570
62040,284.1,392.7,318.1,463.8,0.98925,0.046745,0.334984,0.424805,0.327534,0.074592
62040,964.8,508.8,995.6,575.0,0.98870,0.059486,0.190363,0.449801,0.131229,0.027742
62040,619.6,433.4,661.0,498.3,0.97744,0.051690,0.282278,0.418896,0.184697,0.101189
62040,922.9,239.6,946.8,292.3,0.97537,0.020163,0.411797,0.134972,0.621234,0.106638
62040,114.5,301.7,151.1,361.9,0.97014,0.018306,0.035622,0.014104,0.056081,0.492535
62040,817.9,369.6,839.4,434.1,0.96783,0.038959,0.312104,0.369172,0.237677,0.040457
62040,859.9,413.7,901.7,463.5,0.96455,0.334464,0.000000,0.018115,0.000000,0.004957
62040,207.4,299.2,242.4,361.9,0.94504,0.060451,0.197635,0.437107,0.199781,0.108382
62040,232.1,237.9,268.0,297.8,0.92092,0.274687,0.022297,0.101594,0.029570,0.025855
62040,387.7,237.9,404.6,291.8,0.90378,0.020652,0.161165,0.315780,0.194832,0.019342
62040,1057.5,142.2,1074.3,185.6,0.90210,0.009134,0.055327,0.023264,0.056950,0.030310
62040,560.2,50.1,573.2,86.9,0.88045,0.000000,0.000000,0.241889,0.004747,0.000000
62040,398.4,63.7,415.0,98.5,0.85716,0.000598,0.009483,0.000754,0.008162,0.000102
62040,199.2,209.3,215.8,258.8,0.83947,0.023666,0.472477,0.289308,0.511670,0.107656
62040,579.3,49.2,595.2,89.7,0.76452,0.000000,0.000000,0.237829,0.000791,0.000000
62040,996.0,168.3,1016.9,193.3,0.67710,0.006028,0.016567,0.000776,0.030481,0.071946
62040,1128.0,160.2,1146.2,203.3,0.66790,0.005606,0.089619,0.028375,0.062795,0.033792
62040,901.8,143.6,921.1,174.1,0.46255,0.010351,0.203480,0.087171,0.232414,0.043667
62040,1086.3,182.1,1102.3,209.5,0.45898,0.001558,0.073922,0.169126,0.077678,0.027209
62040,1053.0,181.6,1073.9,205.6,0.42258,0.008024,0.015409,0.006685,0.027484,0.021662
62040,871.5,140.1,888.1,164.6,0.29539,0.002462,0.091019,0.008615,0.081938,0.029526
62040,701.6,96.4,719.3,122.3,0.29262,0.022142,0.066493,0.015494,0.090169,0.101497
62040,1163.5,122.4,1206.3,166.0,0.29142,0.005687,0.029318,0.044304,0.017032,0.013040
62080,283.9,393.9,321.8,463.9,0.99273,0.079679,0.281850,0.491690,0.250300,0.094379
62080,963.7,508.2,994.6,577.2,0.99062,0.058122,0.186246,0.453286,0.132248,0.041234
62080,620.6,436.2,672.1,500.3,0.98942,0.028047,0.213348,0.343693,0.216054,0.131473
62080,923.1,544.6,972.0,632.7,0.98480,0.528573,0.032377,0.059655,0.035559,0.104769
62080,921.6,240.4,945.4,295.3,0.98420,0.017033,0.410664,0.136277,0.624349,0.089678
62080,865.8,414.5,916.6,468.2,0.97804,0.365272,0.002511,0.040501,0.000000,0.004366
62080,383.4,237.9,408.8,297.4,0.97671,0.014258,0.308882,0.353567,0.252846,0.037818
62080,127.1,304.8,149.9,364.6,0.96822,0.015752,0.017626,0.009762,0.032454,0.460522
62080,213.2,300.5,249.5,360.6,0.92123,0.043201,0.172443,0.425646,0.165314,0.089333
62080,827.1,372.9,851.6,432.4,0.89836,0.020496,0.209041,0.451434,0.161699,0.038420
62080,248.3,243.3,269.6,300.5,0.88479,0.306127,0.030476,0.095177,0.020722,0.032140
62080,201.4,211.5,217.8,257.3,0.86402,0.028451,0.275415,0.352206,0.266307,0.060538
62080,557.0,51.9,569.5,88.3,0.82198,0.000000,0.000000,0.222200,0.000791,0.000000
62080,395.2,66.0,411.2,99.0,0.78353,0.000598,0.000188,0.001742,0.000000,0.000102
62080,575.8,50.6,590.8,90.2,0.77018,0.000000,0.000000,0.234998,0.004747,0.000000
62080,1054.4,142.4,1074.0,187.4,0.66002,0.012500,0.095089,0.058490,0.093680,0.043764
62080,882.6,110.5,899.1,148.1,0.64346,0.005310,0.096401,0.039240,0.096987,0.037615
62080,1125.8,161.6,1143.0,204.6,0.62081,0.002333,0.082657,0.013527,0.071463,0.023782
62080,994.9,170.1,1015.5,196.7,0.59964,0.005896,0.011220,0.002771,0.025567,0.112791
62080,1084.9,186.1,1100.8,212.2,0.49500,0.005464,0.047752,0.150064,0.051557,0.028995
62080,767.1,116.6,781.0,141.2,0.42561,0.001266,0.027455,0.002443,0.025334,0.009660
62080,699.1,97.8,715.1,123.3,0.38621,0.013606,0.067627,0.012363,0.074844,0.077288
62080,1050.8,140.8,1080.7,201.2,0.35366,0.012983,0.096404,0.089895,0.077439,0.015352
62080,643.6,86.3,658.6,106.7,0.34604,0.014001,0.050383,0.010178,0.069060,0.151579
