time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540166,784.6,97.0,815.8,147.7,0.71252,0.304153,2.388938,1.628705,1.115149,0.529279
6540166,51.0,574.4,89.1,643.4,0.62726,0.344039,0.109472,4.207164,1.241956,0.694865
6540166,432.5,101.3,470.8,143.9,0.60581,0.019235,0.000000,1.381693,0.478067,0.354055
6540166,1167.6,154.4,1191.5,175.3,0.58822,0.038470,0.002948,0.758387,1.362013,0.260167
6540166,904.8,145.3,927.8,165.8,0.56763,0.109227,0.000000,0.005536,0.649315,0.209545
6540166,378.4,10.4,401.6,42.2,0.56411,0.078762,0.000000,0.000000,0.014490,0.076913
6540166,89.0,102.0,111.7,124.1,0.53256,0.014082,0.008843,1.852286,0.384649,0.028634
6540166,1117.0,153.2,1137.9,171.8,0.52215,0.033662,0.000000,0.818570,1.328831,0.294705
6540166,1084.8,153.1,1100.1,170.6,0.51785,0.024044,0.000000,0.370436,1.064949,0.320263
6540166,417.0,17.0,439.7,42.8,0.51363,0.014426,0.000000,0.121802,0.516465,0.202109
6540166,416.3,121.3,433.1,142.9,0.45690,0.000000,0.000000,0.570469,0.113621,0.000000
6540166,363.1,120.3,388.1,140.6,0.44150,0.000000,0.000000,0.892866,0.101756,0.000000
6540166,175.3,105.3,194.2,130.4,0.43988,0.000000,0.000000,0.930093,0.231272,0.086556
6540166,749.4,22.3,773.3,52.4,0.42634,0.014426,0.002948,1.535667,1.187205,0.535029
6540166,338.3,120.2,362.3,139.3,0.42177,0.014426,0.000000,0.429961,0.586620,0.064316
6540166,1052.4,95.3,1081.6,154.5,0.37785,0.000000,0.116895,0.637248,0.000000,0.000000
6540166,732.4,20.7,750.9,56.1,0.34448,0.014426,0.000000,1.759156,0.675985,0.126033
6540166,436.6,2.1,461.8,44.3,0.31225,0.127931,0.000000,0.090818,0.353157,0.172802
6540166,1129.1,22.4,1165.0,58.1,0.30642,0.009618,0.008843,1.408496,0.712865,0.246328
6540166,290.0,113.6,314.5,137.8,0.30055,0.028509,0.000000,1.388059,0.412325,0.090159
6540199,242.6,441.8,319.8,539.0,0.99764,0.226641,0.116207,5.292558,0.579058,0.340083
6540199,400.4,291.9,450.5,371.7,0.99479,0.814110,0.467550,4.181313,2.040510,1.672573
6540199,747.5,518.0,808.3,628.1,0.98913,0.977601,0.292492,2.333333,2.449460,2.940208
6540199,760.8,450.0,811.9,548.2,0.98564,0.212062,0.237307,5.369444,0.675120,0.344185
6540199,711.4,308.9,746.4,386.3,0.98563,0.462190,0.254048,4.802196,1.050869,1.039793
6540199,874.3,307.7,923.4,393.0,0.98111,4.821852,0.267819,0.493625,0.770679,1.018738
6540199,347.3,470.2,392.0,565.7,0.96789,4.073073,0.711843,0.481931,0.701455,1.426287
6540199,770.7,275.5,814.2,349.7,0.94399,5.201914,0.248849,0.459298,0.674161,1.103495
6540199,831.4,270.9,875.3,345.6,0.93431,0.085448,0.086773,5.370157,0.355576,0.135484
6540199,833.8,236.3,860.5,283.2,0.93418,3.693122,0.113174,0.460208,1.054549,1.195946
6540199,48.8,615.0,102.3,697.5,0.90559,3.698586,0.119732,2.060988,0.802663,0.315363
6540199,569.6,80.3,597.0,142.3,0.85759,0.481288,0.770585,0.671018,0.699118,0.557593
6540199,47.4,573.7,83.4,633.0,0.82881,0.288597,0.180529,4.492544,0.945774,0.577263
6540199,609.2,86.8,638.0,146.1,0.80700,0.000000,0.000000,1.858674,0.157693,0.000000
6540199,790.4,95.0,822.9,146.7,0.80501,0.243516,2.484512,1.851468,1.077859,0.391645
6540199,613.8,158.9,636.6,207.2,0.76766,0.725147,0.000000,0.726947,1.984918,1.703165
6540199,868.6,97.8,895.8,147.9,0.73860,0.000000,0.000000,0.842128,0.013712,0.000000
6540199,938.6,94.1,968.7,149.9,0.69225,0.035979,0.000000,0.682972,0.278186,0.094831
